refuser_id,real_estate_alert_id,subscription_date,unsubscription_date,platform,distribution_type,estate_type,living_area_min,living_area_max,price_min,price_max,number_of_rooms,location_zipcodes,location_departement,gateway
fa5d9686-83db-42c7-b5cc-272b109868db,63194679,2021-09-08 09:47:54.000000,,LOGICIMMO,RENT,,,,,,"{1,2,3,4,5}",{17000},,
22c89368-52f0-4ce8-88ad-7af310ca99ba,63486994,2021-10-11 10:05:29.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{59300},,
889a9c3a-7854-4da5-8458-64c2c72d91ca,62729668,2021-07-23 14:44:24.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{92360},,
24344d0d-34ff-4da1-a231-95c949aa2d64,62657628,2021-07-15 19:11:59.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{21000},,
5b4ce071-4580-4fb2-88eb-6f085df69157,62103624,2021-05-17 14:47:02.000000,,LOGICIMMO,RENT,{HOUSEORVILLA},125,1000,1000,1700,"{1,2,3,4,5}",,"{06,83,84}",
82dfcb82-a79f-4f5d-a423-8a5e115a9eee,63760311,2021-11-16 16:53:19.000000,,LOGICIMMO,BUY,,0,1000,0,320000,"{1,2,3,4,5}",{83470},,
fa92016a-412b-4def-95bf-d40f73476385,61914652,2021-04-29 21:30:02.000000,2021-06-05 15:55:43.000000,LOGICIMMO,RENT,,36,1000,0,600,"{1,2,3,4,5}",{38100},,
024dff8c-0899-4d35-9b5b-32c4dc6be36b,63341218,2021-09-22 19:32:03.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{74500},,
89389a10-76d4-4451-b2ff-12d753e0a563,61198721,2021-02-14 16:04:27.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{28},
e5299515-68ce-4ef9-aa92-135c945d2199,61534722,2021-03-23 17:43:01.000000,,LOGICIMMO,RENT,"{HOUSEORVILLA,YARD}",90,1000,0,550,"{1,2,3,4,5}",{40990},,
c7a7c5e2-5350-4280-b714-278e3269ff74,61247066,2021-02-19 14:37:51.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{83000},,
51934c7d-9c84-4dda-9123-3ee0dcb45dd4,61941015,2021-05-02 12:16:27.000000,,LOGICIMMO,RENT,,23,1000,0,500,"{1,2,3,4,5}",{33000},,
32ea0c67-61f7-4684-8ebf-7568bbb4d333,63588621,2021-10-24 14:39:18.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},70,1000,0,200000,"{1,2,3,4,5}","{81120,81300,81600}",,
19827b9d-09ab-4160-b5fe-e485c10baefb,62483644,2021-06-27 20:01:14.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{73000},,
96140153-6ad3-432d-b6a4-44bf8b166a89,63243761,2021-09-12 21:22:07.000000,2021-11-09 21:37:15.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{34160},,
6ba12362-dcc4-4c84-8387-0bd431422d56,61056593,2021-01-29 19:21:54.000000,2021-04-10 08:17:51.000000,LOGICIMMO,BUY,{HOUSEORVILLA},80,10000,0,270000,"{1,2,3,4,5}",,{95},
082ef17c-fc09-4ed9-9034-bdf23664f4d1,63641029,2021-10-31 15:21:41.000000,,LOGICIMMO,BUY,"{HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",45,1000,0,430000,"{1,2,3,4,5}",,{92},
1424a444-f2d0-4b26-8bf8-76abb8a74341,62062018,2021-05-13 15:23:06.000000,2021-06-12 07:56:04.000000,LOGICIMMO,BUY,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{92170},,
cde466ab-7f8d-4bcc-a879-c39c2d2f8863,63432146,2021-10-03 17:26:23.000000,,LOGICIMMO,BUY,,50,1000,0,100000,"{1,2,3,4,5}",,{86},
255f551f-a3ee-4cc3-9cc2-c594e92022c4,63442894,2021-10-04 22:18:26.000000,,LOGICIMMO,BUY,"{HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",80,1000,0,400000,"{1,2,3,4,5}","{74140,74890}",,
48d896d8-49d3-4163-9265-bc2f36b3ba76,61445823,2021-03-13 22:25:09.000000,2021-05-12 21:55:45.000000,LOGICIMMO,BUY,,130,0,0,2100000,{4},"{75016,75116}",,
93543a32-c494-4c45-8183-cee55f1dbc07,62950209,2021-08-14 15:20:52.000000,2021-11-14 07:24:14.000000,LOGICIMMO,RENT,,0,1000,0,600,"{1,2,3,4,5}",{59000},,
c989f5e9-3aaa-4355-a134-93209c639fe9,61185517,2021-02-12 23:09:37.000000,2021-04-23 13:31:25.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{01210},,
0e1ed2b2-6812-4875-98bf-015fc8f16322,63000794,2021-08-19 19:14:17.000000,2021-08-21 16:14:31.000000,LOGICIMMO,RENT,,75,1000,0,0,"{1,2,3,4,5}",,{59},
10da2ad8-e1cb-4474-a302-c02aae838b03,61083189,2021-02-01 17:22:14.000000,2021-02-23 09:54:40.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",30,10000,450,550,"{1,2,3,4,5}",{44400},,
43bfddb7-b9ec-4e72-a4be-4dc8b403a134,62753732,2021-07-26 08:27:13.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{42000},,
ab516d62-ab1e-45b8-b1ae-c955c1ed8508,63648938,2021-11-01 17:11:28.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{30400},,
1ab37a3d-9f3e-4381-a974-2d578023108c,62574500,2021-07-07 11:26:30.000000,2021-09-03 23:06:50.000000,LOGICIMMO,RENT,{APARTMENT},40,1000,0,50,"{1,2,3,4,5}","{86170,86360}",{86},
18c31cb5-cccc-4b52-a98b-4d825c2351c0,61269114,2021-02-22 00:41:48.000000,2021-03-27 11:24:00.000000,LOGICIMMO,BUY,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{75015},,
831b5786-7842-4545-9749-7969bc01fc94,63390881,2021-09-28 12:40:19.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{26400},,
a1974bc6-c9df-4c79-ba6e-f6cf6fbcbb0f,62561333,2021-07-05 22:27:22.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{84800},,
3f69d8f9-f20b-4dd5-8132-62deef918381,61392258,2021-03-07 21:16:46.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,500000,"{1,2,3,4,5}","{34540,34560}",,
b514a9de-8a9c-40d6-ae20-857b083f54e4,61126381,2021-02-06 14:36:41.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",80,1000,0,800,"{1,2,3,4,5}",{42000},,
f4789718-b636-4603-89c7-c0fb728fe1fa,61821834,2021-04-21 16:54:49.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{95640},,
52ac8c9b-d079-4b99-947a-20eb84ca5315,61608801,2021-03-31 17:05:09.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,10000,0,2000000000,"{1,2,3,4,5}",{14130},,
85c645b4-080a-4569-9c04-f7ef903cb568,62168051,2021-05-24 13:55:24.000000,2021-06-21 19:19:33.000000,LOGICIMMO,RENT,{HOUSEORVILLA},110,130,800,1200,"{1,2,3,4,5}",{47140},,
2932685a-0ed1-41c4-b20b-38ab32747c4a,63131231,2021-09-02 08:52:43.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,{75},
f4c5d3a0-bd30-4a3c-8d46-cff3e726a142,60912658,2021-01-13 23:53:07.000000,2021-02-02 23:16:49.000000,LOGICIMMO,BUY,,100,1000,0,266000,"{1,2,3,4,5}","{78200,78520}",,
f6b17e5b-e910-4c70-800a-e51bb33cd5f7,62612862,2021-07-11 11:19:17.000000,,LOGICIMMO,RENT,"{APARTMENT,LOFTORWORKSHOPORSURFACE}",10,1000,0,700,"{1,2,3,4,5}",{06000},,
b3126313-b3d9-4497-9c67-4c170597066e,61043619,2021-01-28 10:41:48.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",0,1000,0,550,"{1,2,3,4,5}",{27000},,
d4de663b-0365-4db1-8180-91e4e63af644,62725168,2021-07-22 23:23:31.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,{71},
3fa8b12b-3234-4e08-9341-5679711fd8bf,62035282,2021-05-10 22:15:26.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,160000,"{1,2,3,4,5}",,{13},
a0bf887d-404b-42bd-aa8e-89008cb66d67,63001409,2021-08-19 20:18:34.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,90000,"{1,2,3,4,5}",{56690},,
ec270259-8e63-4ac6-9c98-60f78d2f9c23,62103994,2021-05-17 15:11:42.000000,,LOGICIMMO,RENT,{APARTMENT},20,1000,0,700,"{1,2,3,4,5}","{92100,92600,95100}",,
9b1576df-d27b-4667-a6c8-ede616802595,61316921,2021-02-27 10:29:14.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},90,10000,0,430000,{4},,,
8abd6cda-03fa-4efd-b8b6-c61b7fc3b31b,62754945,2021-07-26 10:36:13.000000,2021-08-20 09:15:31.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{80000},,
ffdff9eb-046e-475c-9219-58df1a08acd8,62359150,2021-06-14 15:32:36.000000,2021-07-07 19:22:51.000000,LOGICIMMO,RENT,{APARTMENT},45,1000,0,900,"{1,2,3,4,5}",{33000},,
fd5e4af3-5265-41a5-8348-9e292466212c,63740792,2021-11-14 08:15:29.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{76200},,
92abb426-70ad-432e-8d6e-585fecd53446,63919536,2021-12-12 09:29:19.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",20,50,200,400,"{1,2}",{42000},,
24fa63cc-1c2b-4c1d-9d14-70a1ffb14f95,63187781,2021-09-07 15:58:21.000000,2021-10-11 05:53:55.000000,LOGICIMMO,BUY,{YARD},2500,1000,0,110000,"{1,2,3,4,5}",,{34},
148f2882-6d40-4e49-8a35-e666cbcb9955,61755938,2021-04-15 14:40:06.000000,,LOGICIMMO,RENT,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{63190},,
4a72cf31-2c7b-450a-98f0-f2a70a29f74a,61052467,2021-01-29 11:39:21.000000,2021-03-25 08:42:31.000000,LOGICIMMO,BUY,"{HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",80,10000,300000,600000,"{1,2,3,4,5}","{13007,13008,13009}",,
b6c004e0-ffc8-4bdb-9014-bbbded570435,63143827,2021-09-03 11:59:59.000000,2021-10-06 08:32:39.000000,LOGICIMMO,BUY,,0,1000,0,150000,"{1,2,3,4,5}",{66750},,
e1bc55d8-58dd-49e1-89b0-73297c013acb,63787984,2021-11-20 18:22:22.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{60860},,
13d3f97b-dad5-4b2d-9d73-cac24d12e4d2,61113915,2021-02-04 21:22:31.000000,,LOGICIMMO,RENT,{APARTMENT},0,10000,0,2000000000,"{1,2,3,4,5}",,,
ba427526-cdd1-45ab-9a3f-23357a41d48b,63980943,2021-12-30 15:21:44.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{74100},,
8b5c8b96-bcee-4318-a09e-8b0cbc3f6e87,62601773,2021-07-09 23:13:27.000000,2021-09-03 08:35:13.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{69007},,
306556c7-200c-4ae5-a443-75591fa16f15,63914480,2021-12-11 09:43:37.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{81000},,
d5197850-b0ac-42de-8776-a00508425468,63457476,2021-10-06 20:45:09.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{85690},,
a53cc152-12ed-4011-a6d3-14a917f6ed9f,61446284,2021-03-14 00:48:58.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{45190},,
edacf564-e7ff-4969-9949-4131c1fdbbe3,61895181,2021-04-28 07:43:29.000000,2021-07-12 17:38:04.000000,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,,"{1,2,3,4,5}",{69100},,
d9f3ec91-9209-4aea-9a96-c88b2e5e68e6,63715264,2021-11-10 14:28:50.000000,2021-11-22 12:23:27.000000,LOGICIMMO,BUY,"{HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,1000,0,280000,"{1,2,3,4,5}",{78660},,
2f94af43-9354-4274-bb8a-9cc350cd2daa,61992638,2021-05-06 20:47:05.000000,,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,,{3},,{75},
f9de4584-53e3-475e-a127-dda710842e6a,62959966,2021-08-15 18:42:18.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{38860},,
e36bfe1d-34a2-4c6c-bcfa-e7ecf5128a58,61220645,2021-02-16 18:39:49.000000,2021-04-20 22:04:52.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",40,1000,400,550,"{1,2,3,4,5}","{42000,42290,42350}",,
fcc49d31-0277-4423-b115-f82e05ab4860,62763737,2021-07-26 22:49:28.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{69100},,
5f393ca5-2af4-406f-8d10-70baebc3d134,63729317,2021-11-12 15:00:40.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,796,1300,"{1,2,3,4,5}","{06190,06240,06500}",,
88ef66bc-83a0-463c-8562-2107cc23a05b,62857990,2021-08-05 08:19:34.000000,2021-09-01 19:50:33.000000,LOGICIMMO,RENT,,20,1000,0,800,"{1,2,3,4,5}",{69007},,
df02efc5-9bfa-4dcd-9cd4-c90cf3f403e1,63422332,2021-10-02 10:42:17.000000,2021-10-18 18:55:59.000000,LOGICIMMO,RENT,,0,1000,0,700,"{1,2,3,4,5}",{69000},,
4d460fb5-fc34-478f-9d77-85d5703e9691,61215843,2021-02-16 11:22:08.000000,2021-04-02 07:51:13.000000,LOGICIMMO,RENT,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",,{85},
1a8140f9-29c1-49a7-9aef-a9d03e7f64e2,63919894,2021-12-12 10:40:22.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,250000,"{1,2,3,4,5}",{14100},,
17b8c962-eb38-4157-ba15-6d3cd386d975,62025050,2021-05-10 08:43:03.000000,2021-05-10 22:52:01.000000,LOGICIMMO,BUY,{APARTMENT},52,1000,400000,600000,"{1,2,3,4,5}","{92100,94160}",{75},
3e77131c-bea3-4726-a7f5-71520c302d64,63483644,2021-10-10 18:20:10.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{69009},,
7d6dc44b-3d1f-48f1-b486-a2e57abfd132,61946381,2021-05-02 19:34:45.000000,2021-05-09 09:43:40.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{83600},,
263fe9ea-bb25-4787-9afc-1877292ca6a9,63455541,2021-10-06 16:10:34.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},120,1000,0,400,"{1,2,3,4,5}",{13230},,
2def81ed-6a4a-42ad-87f5-ce1970ac3f80,62483564,2021-06-27 19:52:01.000000,,LOGICIMMO,RENT,,0,1000,0,800,"{1,2,3,4,5}",{69002},,
792423ba-425a-4dae-8f78-c80b929ad9eb,63111334,2021-08-31 11:56:55.000000,,LOGICIMMO,RENT,,60,1000,0,700,"{1,2,3,4,5}",{68000},,
dee941a4-ccb2-460f-835f-956eacd1c7bb,61716707,2021-04-11 18:47:59.000000,2021-04-15 20:34:57.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{74160},,
9740e62d-d42b-43ac-98ba-8d2c65459c6c,61796152,2021-04-19 11:53:51.000000,2021-11-16 21:21:59.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{92600},,
98bc7a6c-421c-401d-b5ff-f690a8968abf,63216399,2021-09-10 09:00:41.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{13008},,
9917052d-de1d-435f-a6b3-c756a985add2,62708178,2021-07-21 11:45:14.000000,2021-07-24 13:32:23.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",80,1000,0,0,"{4,5}",{38100},,
aaa132ab-d348-4739-bad7-2948647f708c,63032516,2021-08-23 12:11:52.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},80,1000,0,550000,"{1,2,3,4,5}",,{67},
8fbacf9e-83cd-4ac0-90b2-678fc939b037,63465861,2021-10-07 23:20:49.000000,2021-11-09 19:19:20.000000,LOGICIMMO,BUY,"{BLOCKBUILDING,CASTLE,HOUSEORVILLA,LOCAL,LOFTORWORKSHOPORSURFACE,OFFICE}",0,1000,0,200000,"{1,2,3,4,5}",,{69},
583f4a4f-e525-4420-ad12-9fbfacd06c63,61018634,2021-01-25 16:07:27.000000,2021-05-10 16:52:45.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{94380},,
9173cc09-aa85-42c8-bd49-4b702b78c6fe,62971016,2021-08-16 21:20:33.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",80,1000,0,750,"{1,2,3,4,5}","{85220,85800}",,
a7b8e980-7550-4c4c-9a1c-4ad8187c6585,61220669,2021-02-16 18:41:44.000000,2021-02-19 12:01:22.000000,LOGICIMMO,RENT,{APARTMENT},25,10000,0,700,"{1,2,3,4,5}",,,
55fbfc29-12a9-48e6-8519-b70431ab3871,62952653,2021-08-14 20:13:26.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},120,1000,450000,800000,"{1,2,3,4,5}","{20146,20169}",,
5cb97376-9d17-46b4-8fbe-51c797836d71,63396434,2021-09-28 22:34:34.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{42000},,
91025e21-1083-4c8f-9596-3618327183f7,63194091,2021-09-08 08:48:29.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{78300},,
4e08bc2d-3ce4-4ef7-b3d6-b56fe88ad48f,63237120,2021-09-12 10:46:20.000000,2021-09-23 09:46:42.000000,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,,"{1,2,3,4,5}",,{78},
ccf3797d-47e0-43da-86c0-8e889a6fde5c,60950979,2021-01-18 13:15:31.000000,2021-05-10 16:52:45.000000,LOGICIMMO,BUY,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,10000,0,110000,"{1,2,3,4,5}",,,
1a268fee-a1d4-4609-b47c-2f2308a0e70f,63487955,2021-10-11 12:03:40.000000,2021-11-18 07:06:39.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",50,1000,0,0,"{1,2,3,4,5}","{34200,34540}",,
87b81b02-4798-4b58-a905-89b6bdac05ed,60948209,2021-01-18 07:39:16.000000,,LOGICIMMO,RENT,{APARTMENT},20,1000,0,750,"{1,2,3,4,5}",,{92},
